ID,Weekly_Sales
43_20_2012-11-16,19.2187924615098
43_20_2012-12-21,43.8314015521604
43_20_2013-01-04,24.6391355254271
43_20_2013-01-11,28.9527472104945
43_20_2013-01-18,25.4430787985044
43_20_2013-01-25,21.607896676937
43_20_2013-02-01,42.2741368600123
43_20_2013-02-08,33.880340103864
43_20_2013-02-15,38.454442804214
43_20_2013-02-22,31.4002256123383
43_20_2013-03-01,12.5997225097053
43_20_2013-03-08,10.0426688728742
43_20_2013-03-15,7.56585951766574
43_20_2013-03-22,7.49069986479116
43_20_2013-03-29,16.3513103605141
43_20_2013-04-05,29.1457133403244
43_20_2013-04-12,56.8863171619276
43_20_2013-04-19,86.2478046849657
43_20_2013-04-26,71.781490401036
43_20_2013-05-03,71.3997739755983
43_20_2013-05-10,78.9676015508914
43_20_2013-05-17,56.4101386151644
43_20_2013-05-24,53.5884801158916
43_20_2013-05-31,85.9388754960423
43_20_2013-06-07,48.4005792971717
43_20_2013-06-14,26.8715983967981
43_20_2013-06-21,45.1175428134947
43_20_2013-06-28,58.9684005525636
43_20_2013-07-05,102.882007997607
43_20_2013-07-12,120.160479179765
43_20_2013-07-19,126.326196450862
43_20_2013-07-26,100.324385594988
43_21_2012-11-02,1761.94954946802
43_21_2012-11-09,1507.63470737603
43_21_2012-11-16,1381.158956854
43_21_2012-11-23,1995.22991853848
43_21_2012-11-30,1411.62398983992
43_21_2012-12-07,1407.52556517375
43_21_2012-12-14,1408.63936739125
43_21_2012-12-21,1495.83870741411
43_21_2012-12-28,1137.08384707977
43_21_2013-01-04,1393.80271836538
43_21_2013-01-11,1466.22945291928
43_21_2013-01-18,1568.17219472613
43_21_2013-01-25,1391.29657484654
43_21_2013-02-01,1531.3532285719
43_21_2013-02-08,1409.61733855393
43_21_2013-02-15,1563.03707839566
43_21_2013-02-22,1490.90457148994
43_21_2013-03-01,1616.07730826254
43_21_2013-03-08,1491.54117149392
43_21_2013-03-15,1400.45310623257
43_21_2013-03-22,1487.0834797986
43_21_2013-03-29,1431.031905734
43_21_2013-04-05,1559.49295337854
43_21_2013-04-12,1489.23740984454
43_21_2013-04-19,1548.52970937597
43_21_2013-04-26,1642.91442122529
43_21_2013-05-03,1697.94502356774
43_21_2013-05-10,1487.40435113276
43_21_2013-05-17,1407.21125229065
43_21_2013-05-24,1318.96974993525
43_21_2013-05-31,1538.66621460099
43_21_2013-06-07,1595.11690309032
43_21_2013-06-14,1451.05589476676
43_21_2013-06-21,1443.88820231719
43_21_2013-06-28,1459.22455428769
43_21_2013-07-05,1592.33702982484
43_21_2013-07-12,1385.94114388107
43_21_2013-07-19,1416.61498780003
43_21_2013-07-26,1419.05253494137
43_22_2012-11-02,31.1092202533264
43_22_2012-11-09,66.3824486393976
43_22_2012-11-16,120.232496056398
43_22_2012-12-07,14.6258310749837
43_22_2012-12-21,37.8805096511315
43_22_2012-12-28,37.2728251884927
43_22_2013-01-11,18.1075468277526
43_22_2013-01-18,27.3360132672358
43_22_2013-01-25,27.8849427479416
43_22_2013-02-01,27.4945162466593
43_22_2013-02-08,36.1793897299098
43_22_2013-02-15,23.309451354581
43_22_2013-02-22,28.7203316230864
43_22_2013-03-22,192.390530037978
43_22_2013-06-28,75.7189272172102
43_22_2013-07-05,63.7508453427174
43_22_2013-07-12,107.029986580507
43_22_2013-07-19,49.9487336205997
43_22_2013-07-26,85.8637549436103
43_23_2013-02-15,6.05493207768231
43_25_2012-11-02,56.1326170491183
43_25_2012-11-09,39.3462098739636
43_25_2012-11-16,38.5639376913597
43_25_2012-11-23,24.7384777759819
43_25_2012-11-30,27.561883696452
43_25_2012-12-07,32.9344604051582
43_25_2012-12-14,52.7188805000581
43_25_2012-12-21,53.5801470332676
43_25_2012-12-28,38.9687692054256
43_25_2013-01-04,42.7551419083155
43_25_2013-01-11,10.4671162834124
43_25_2013-01-18,52.9643930158592
43_25_2013-01-25,42.1587100693332
43_25_2013-02-01,35.0516119653576
43_25_2013-02-08,31.9892091424925
43_25_2013-02-15,58.8633265716688
43_25_2013-02-22,49.5583118460288
43_25_2013-03-01,30.6971987169911
43_25_2013-03-08,50.0404677251284
43_25_2013-03-15,32.2247401069628
43_25_2013-03-22,26.7965381061371
43_25_2013-03-29,43.9090997406431
43_25_2013-04-05,41.7957236702103
43_25_2013-04-12,31.2633670265488
43_25_2013-04-19,53.1180065423041
43_25_2013-04-26,96.090334573473
43_25_2013-05-03,94.4657327394157
43_25_2013-05-10,92.9398872691557
43_25_2013-05-17,118.878710470892
43_25_2013-05-24,99.9499440493129
43_25_2013-05-31,210.196523423064
43_25_2013-06-07,288.734803684327
43_25_2013-06-14,320.237857645473
43_25_2013-06-21,154.032252175623
43_25_2013-06-28,97.3437838885318
43_25_2013-07-05,98.2538950529463
43_25_2013-07-12,70.5511495149917
43_25_2013-07-19,62.6698604166156
43_25_2013-07-26,49.617261739463
43_26_2013-05-10,2.08648023179758
43_26_2013-05-24,1.56559607840863
43_26_2013-05-31,1.58572557965417
43_26_2013-06-28,1.27062919825294
43_26_2013-07-05,1.19270461966025
43_28_2012-11-02,-26.0628103578074
43_28_2012-11-09,-25.2356087650082
43_28_2012-11-23,-20.9118648497346
43_28_2012-12-07,-20.5660696409592
43_28_2012-12-28,-10.0038379272637
43_28_2013-01-04,-13.7416401953547
43_28_2013-01-11,-10.9803675790569
43_28_2013-01-18,-11.886132231404
43_28_2013-02-08,17.0349988189098
43_28_2013-02-15,27.9177568355555
43_28_2013-03-29,-0.616967197834505
43_28_2013-04-05,12.5382756892844
43_28_2013-04-12,11.4937844446091
43_28_2013-04-19,-0.0544065495514579
43_28_2013-04-26,3.94717652208074
43_28_2013-05-03,5.21585043945761
43_28_2013-05-10,6.11816013683601
43_28_2013-05-17,20.3625630015096
43_28_2013-05-24,8.22188616147123
43_28_2013-05-31,4.63435789250744
43_28_2013-06-07,1.42761508421227
43_28_2013-06-14,9.36853764109328
43_28_2013-06-21,0.284004686305708
43_28_2013-06-28,13.9623535635963
43_28_2013-07-05,-0.470873928934452
43_28_2013-07-12,18.1580108868468
43_28_2013-07-19,-0.524367816763696
43_28_2013-07-26,11.7531617663563
43_31_2012-11-02,12.9929215586722
43_31_2012-11-23,8.7935497641558
43_31_2012-11-30,18.5182339483141
43_31_2012-12-07,10.1426588839383
43_31_2012-12-28,25.4878206755558
43_31_2013-01-04,11.7612225879524
43_31_2013-01-11,12.1046762599924
43_31_2013-01-18,49.389387629116
43_31_2013-01-25,20.0835480603253
43_31_2013-02-01,9.43817244555122
43_31_2013-02-08,23.4716973493585
43_31_2013-02-22,23.2610758251421
43_31_2013-03-01,12.2355301291247
43_31_2013-03-08,21.9344662242645
43_31_2013-03-15,19.3867661091301
43_31_2013-03-22,21.6069177523722
43_31_2013-04-05,28.9643541514302
43_31_2013-04-12,10.532847643483
43_31_2013-04-19,23.3288163441509
43_31_2013-04-26,9.89734274641268
43_31_2013-05-03,10.4117677621922
43_31_2013-05-10,9.80279446117274
43_31_2013-05-17,17.3293287185095
43_31_2013-05-24,11.2796026578675
43_31_2013-05-31,15.5203360274422
43_31_2013-06-07,20.8307191427024
43_31_2013-06-14,11.4241717810753
43_31_2013-06-21,15.2934750359758
43_31_2013-06-28,17.6583203451724
43_31_2013-07-05,47.76186363351
43_31_2013-07-12,38.7107108449314
43_31_2013-07-19,36.5683606757479
43_31_2013-07-26,83.9152272778931
43_32_2012-11-30,0.645912223020969
43_32_2013-04-12,0.617096754456724
43_32_2013-04-19,-0.123639700678902
43_32_2013-04-26,0.348110370825634
43_32_2013-05-03,1.42658112556837
43_32_2013-05-10,3.78205947455917
43_32_2013-05-17,1.30640721630116
43_32_2013-05-24,1.05041022908336
43_32_2013-05-31,1.58924313296084
43_32_2013-06-07,1.02141907829609
43_32_2013-06-14,1.50560601666693
43_32_2013-06-21,1.07608293342328
43_32_2013-06-28,1.7624581910799
43_32_2013-07-05,1.5171411831172
43_32_2013-07-12,1.98705671584557
43_32_2013-07-19,1.5440134729437
43_32_2013-07-26,4.00453177996896
43_33_2013-05-31,7.56644461589967
43_33_2013-06-07,2.52365308519111
43_38_2012-11-02,70065.7796158358
43_38_2012-11-09,63512.5364163018
43_38_2012-11-16,60010.7193922104
43_38_2012-11-23,51193.6998758074
43_38_2012-11-30,63165.0333098286
43_38_2012-12-07,67907.1154747969
43_38_2012-12-14,72884.050124721
43_38_2012-12-21,58771.3691208016
43_38_2012-12-28,52271.3628139717
43_38_2013-01-04,85675.978494211
43_38_2013-01-11,85055.1959539518
43_38_2013-01-18,57252.3329960277
43_38_2013-01-25,67107.812650881
43_38_2013-02-01,74900.0783967898
43_38_2013-02-08,73035.1535289137
43_38_2013-02-15,67253.2891683557
43_38_2013-02-22,76737.9513757318
43_38_2013-03-01,73700.5398881571
43_38_2013-03-08,62608.8545179426
43_38_2013-03-15,73307.9396559366
43_38_2013-03-22,70010.8343992415
43_38_2013-03-29,64463.3184630455
43_38_2013-04-05,68542.7578576784
43_38_2013-04-12,73300.3328243521
43_38_2013-04-19,65306.8244462514
43_38_2013-04-26,62085.4871400103
43_38_2013-05-03,69106.0719786416
43_38_2013-05-10,70210.9964003782
43_38_2013-05-17,63817.6944647922
43_38_2013-05-24,57195.0937358604
43_38_2013-05-31,57521.4145228569
43_38_2013-06-07,62891.9753658623
43_38_2013-06-14,59153.2410633561
43_38_2013-06-21,58756.3009623523
43_38_2013-06-28,61443.5099364778
43_38_2013-07-05,62800.3197516887
43_38_2013-07-12,60514.6198132732
43_38_2013-07-19,51442.0942230801
43_38_2013-07-26,56251.2828682354
43_40_2012-11-02,18204.6623708433
43_40_2012-11-09,18737.4582694316
43_40_2012-11-16,18315.7308183342
43_40_2012-11-23,17186.0213049024
43_40_2012-11-30,19415.4136743181
43_40_2012-12-07,17734.6118815611
43_40_2012-12-14,17929.784660312
43_40_2012-12-21,18226.8486609235
43_40_2012-12-28,16658.6499975466
43_40_2013-01-04,20688.8267098637
43_40_2013-01-11,21439.9898638391
43_40_2013-01-18,19790.6685007258
43_40_2013-01-25,21608.0570162421
43_40_2013-02-01,20604.2239644738
43_40_2013-02-08,19939.709741993
43_40_2013-02-15,20521.6646119689
43_40_2013-02-22,21067.2061004979
43_40_2013-03-01,22237.8080151929
43_40_2013-03-08,21022.2303036619
43_40_2013-03-15,20600.2761786567
43_40_2013-03-22,20500.3591303613
43_40_2013-03-29,19303.5193020571
43_40_2013-04-05,19635.8608601524
43_40_2013-04-12,18622.6978882593
43_40_2013-04-19,18912.9123845497
43_40_2013-04-26,17792.080096089
43_40_2013-05-03,18679.8732099581
43_40_2013-05-10,17745.2648286976
43_40_2013-05-17,17992.7094123255
43_40_2013-05-24,16821.4588074348
43_40_2013-05-31,16764.6703452498
43_40_2013-06-07,16757.9714257716
43_40_2013-06-14,17107.3125875245
43_40_2013-06-21,16593.6916705975
43_40_2013-06-28,16462.2312718351
43_40_2013-07-05,16097.6836418344
43_40_2013-07-12,16319.5604899798
43_40_2013-07-19,15994.3261768036
43_40_2013-07-26,15128.1596198622
43_42_2012-11-02,166.096951411502
43_42_2012-11-09,205.038076291564
43_42_2012-11-16,223.972204693965
43_42_2012-11-23,221.372606258881
43_42_2012-11-30,168.24441121993
43_42_2012-12-07,176.259564640091
43_42_2012-12-14,250.208212182692
43_42_2012-12-21,124.658071788826
43_42_2012-12-28,149.725120539486
43_42_2013-01-04,156.811912795055
43_42_2013-01-11,171.149512255982
43_42_2013-01-18,163.484788061758
43_42_2013-01-25,198.946249768028
43_42_2013-02-01,233.913663922946
43_42_2013-02-08,182.641076165473
43_42_2013-02-15,174.871045804792
43_42_2013-02-22,161.134694849234
43_42_2013-03-01,200.51985719743
43_42_2013-03-08,160.238270607407
43_42_2013-03-15,174.675371914108
43_42_2013-03-22,166.597176366252
43_42_2013-03-29,217.591223835071
43_42_2013-04-05,150.924018445219
43_42_2013-04-12,214.572469704989
43_42_2013-04-19,129.501952741322
43_42_2013-04-26,201.017765446597
43_42_2013-05-03,177.219415132844
43_42_2013-05-10,183.591339413649
43_42_2013-05-17,187.394432789238
43_42_2013-05-24,143.093634481697
43_42_2013-05-31,141.713765657446
43_42_2013-06-07,155.85185022367
43_42_2013-06-14,209.778656582295
43_42_2013-06-21,196.298022904483
43_42_2013-06-28,204.204800367619
43_42_2013-07-05,156.114292078651
43_42_2013-07-12,145.413375921341
43_42_2013-07-19,166.798810704525
43_42_2013-07-26,165.06947460993
43_46_2012-11-02,6304.0710715375
43_46_2012-11-09,5024.85563087957
43_46_2012-11-16,5319.62963149953
43_46_2012-11-23,4900.20520586827
43_46_2012-11-30,5360.95085389409
43_46_2012-12-07,5226.72875484422
43_46_2012-12-14,5019.8328976063
43_46_2012-12-21,5447.75041249454
43_46_2012-12-28,4228.61882283533
43_46_2013-01-04,5318.60061662907
43_46_2013-01-11,5484.3270446416
43_46_2013-01-18,5809.1764680558
43_46_2013-01-25,5485.39837815424
43_46_2013-02-01,6694.39474927187
43_46_2013-02-08,6658.91826787951
43_46_2013-02-15,6338.5325896535
43_46_2013-02-22,7173.29558758503
43_46_2013-03-01,7573.46548424688
43_46_2013-03-08,7704.37429144452
43_46_2013-03-15,7407.59723435208
43_46_2013-03-22,7225.13572371897
43_46_2013-03-29,7130.56800639936
43_46_2013-04-05,7197.25804179737
43_46_2013-04-12,6566.7489537622
43_46_2013-04-19,6975.07071633525
43_46_2013-04-26,6757.62107691386
43_46_2013-05-03,7197.20220635454
43_46_2013-05-10,6537.42882562975
43_46_2013-05-17,6509.12656229039
43_46_2013-05-24,6364.33482587783
43_46_2013-05-31,7045.05726739176
43_46_2013-06-07,7045.42732132302
43_46_2013-06-14,6593.23920290058
43_46_2013-06-21,6262.3268391386
43_46_2013-06-28,6490.62485444017
43_46_2013-07-05,6444.15116145967
43_46_2013-07-12,6229.14827543757
43_46_2013-07-19,5922.81741042188
43_46_2013-07-26,5415.32460449459
43_49_2012-11-09,5.57985826771237
43_49_2012-11-23,5.48842717378211
43_49_2012-11-30,5.25370077357675
43_49_2013-06-14,7.29866432300496
43_49_2013-06-21,4.95661277554955
43_49_2013-06-28,9.52370276682559
43_49_2013-07-05,6.95989609127846
43_49_2013-07-12,4.92200005967934
43_49_2013-07-19,9.73783833965622
43_52_2012-11-02,13.7722539548015
43_52_2012-11-09,3.56737129228041
43_52_2012-11-16,15.2498951252542
43_52_2012-11-23,-0.370799631517004
43_52_2012-11-30,0.901424451513232
43_52_2012-12-07,14.5211427557168
43_52_2012-12-14,10.9808864619525
43_52_2012-12-21,1.84143982317398
43_52_2012-12-28,2.27817108062359
43_52_2013-01-04,9.4340207956684
43_52_2013-01-11,14.6799538681078
43_52_2013-01-18,10.8243316529881
43_52_2013-01-25,6.74641324896566
43_52_2013-02-01,12.7955290979787
43_52_2013-02-08,12.0920979153712
43_52_2013-02-15,105.067795143909
43_52_2013-02-22,16.7146543578734
43_52_2013-03-01,16.2559502836166
43_52_2013-03-08,24.3284041781198
43_52_2013-03-15,35.9957198037453
43_52_2013-03-22,19.708252907078
43_52_2013-03-29,20.2153358765507
43_52_2013-04-05,11.1095556975441
43_52_2013-04-12,11.9780030146507
43_52_2013-04-19,8.17025241123356
43_52_2013-04-26,14.7969621569157
43_52_2013-05-03,50.2027696072373
43_52_2013-05-10,37.3563380774802
43_52_2013-05-17,10.1569526572383
43_52_2013-05-24,14.4474010939663
43_52_2013-05-31,8.33982108927211
43_52_2013-06-07,16.7148315069215
43_52_2013-06-14,16.4706365599726
43_52_2013-06-21,20.5495216364501
43_52_2013-06-28,14.9787785426459
43_52_2013-07-05,14.6641364979367
43_52_2013-07-12,8.40371481156636
43_52_2013-07-19,2.15849087369698
43_52_2013-07-26,17.8916696638899
43_55_2012-11-30,369.769357072539
43_55_2013-03-15,4.83844611134991
43_56_2012-11-02,60.6925761066789
43_56_2012-11-09,48.0968493238264
43_56_2012-11-16,56.548884881523
43_56_2012-11-23,632.105423306798
43_56_2012-11-30,371.88730323723
43_56_2012-12-07,674.368779756306
43_56_2012-12-14,108.812601082659
43_56_2012-12-21,43.563917124653
43_56_2013-01-04,239.728143957446
43_56_2013-01-11,51.8924892440885
43_56_2013-01-18,49.7430023833213
43_56_2013-02-01,58.0771403934031
43_56_2013-02-08,212.428744444041
43_56_2013-02-15,167.987836658758
43_56_2013-02-22,49.5448325338677
43_56_2013-03-01,53.8858401387328
43_56_2013-03-08,314.713740969035
43_56_2013-03-15,163.623176548058
43_56_2013-03-22,119.08223994082
43_56_2013-03-29,286.104525267432
43_56_2013-04-05,604.855153971209
43_56_2013-04-12,315.326021834465
43_56_2013-04-19,289.241766012534
43_56_2013-04-26,511.443175746782
43_56_2013-05-03,128.209418729343
43_56_2013-05-10,185.194997170749
43_56_2013-05-17,155.053774755279
43_56_2013-05-24,69.7440570602099
43_56_2013-05-31,69.3345515937499
43_56_2013-06-07,48.0935883009035
43_56_2013-06-14,153.563605730367
43_56_2013-06-21,73.7575626834949
43_56_2013-06-28,64.3521892718488
43_56_2013-07-05,43.924343435492
43_56_2013-07-12,119.978443347361
43_56_2013-07-19,54.9748041991252
43_56_2013-07-26,38.8871405795409
43_59_2012-11-16,41.8044812920372
43_59_2012-11-30,14.9861152031644
43_59_2012-12-07,77.5482537904544
43_59_2012-12-14,125.019073633479
43_59_2012-12-21,269.255907063264
43_59_2012-12-28,500.220687684106
43_59_2013-01-04,35.1753368050162
43_59_2013-01-25,-0.104210869951762
43_59_2013-02-08,14.2725101833479
43_59_2013-03-01,31.8833947817811
43_59_2013-03-15,15.5511661723636
43_59_2013-03-22,5.9190140850702
43_59_2013-04-26,32.8726425011482
43_59_2013-05-10,19.448508066223
43_59_2013-05-31,-7.3069569528168
43_59_2013-06-07,32.8429016935308
43_59_2013-06-14,-3.38547007705492
43_59_2013-06-21,-6.2784875263131
43_60_2012-11-02,396.304143375642
43_60_2012-11-09,338.193614526281
43_60_2012-11-16,279.746699233028
43_60_2012-11-23,347.615413435315
43_60_2012-11-30,525.492279116914
43_60_2012-12-07,462.907004030739
43_60_2012-12-14,405.170687794384
43_60_2012-12-21,73.7759027377936
43_60_2012-12-28,73.6091848815927
43_60_2013-01-04,47.6997612829165
43_60_2013-01-11,60.7241403887484
43_60_2013-01-18,62.2013737078759
43_60_2013-01-25,60.3897566150118
43_60_2013-02-01,259.647189710872
43_60_2013-02-08,196.516035029052
43_60_2013-02-15,218.528884509004
43_60_2013-02-22,184.949276994915
43_60_2013-03-01,307.944601795803
43_60_2013-03-08,352.774970142017
43_60_2013-03-15,303.551651043695
43_60_2013-03-22,327.32955568095
43_60_2013-03-29,319.298909023784
43_60_2013-04-05,423.378860676974
43_60_2013-04-12,322.35973969714
43_60_2013-04-19,279.403799900306
43_60_2013-04-26,321.898048750084
43_60_2013-05-03,366.192668194552
43_60_2013-05-10,357.869834046583
43_60_2013-05-17,200.643225260248
43_60_2013-05-24,173.902587680462
43_60_2013-05-31,173.556058455538
43_60_2013-06-07,228.057008504417
43_60_2013-06-14,359.476175278193
43_60_2013-06-21,327.904501851944
43_60_2013-06-28,376.072006263801
43_60_2013-07-05,374.567500028478
43_60_2013-07-12,254.403031116503
43_60_2013-07-19,178.629857456989
43_60_2013-07-26,327.197223590172
43_67_2012-11-02,1176.80190267545
43_67_2012-11-09,1150.64039346039
43_67_2012-11-16,1131.57748301706
43_67_2012-11-23,974.425489620252
43_67_2012-11-30,1055.99426209797
43_67_2012-12-07,1145.53970226347
43_67_2012-12-14,1653.9982084139
43_67_2012-12-21,1923.82610676302
43_67_2012-12-28,1524.87278474979
43_67_2013-01-04,1278.3815699433
43_67_2013-01-11,946.974300647295
43_67_2013-01-18,1101.70954126934
43_67_2013-01-25,1107.79191381269
43_67_2013-02-01,1163.02188112076
43_67_2013-02-08,1633.57187367506
43_67_2013-02-15,3505.42849804802
43_67_2013-02-22,1243.2979519067
43_67_2013-03-01,1161.23186508226
43_67_2013-03-08,1185.4044652355
43_67_2013-03-15,1184.77925427998
43_67_2013-03-22,1247.42344438815
43_67_2013-03-29,1216.75641247045
43_67_2013-04-05,1224.70234080303
43_67_2013-04-12,1258.25531248925
43_67_2013-04-19,1248.79349502766
43_67_2013-04-26,1275.75879285132
43_67_2013-05-03,2293.43380546019
43_67_2013-05-10,3662.14462534975
43_67_2013-05-17,2662.99763266219
43_67_2013-05-24,1471.6679673046
43_67_2013-05-31,1576.31515452705
43_67_2013-06-07,1628.55443614
43_67_2013-06-14,1712.81706262004
43_67_2013-06-21,2208.51541839078
43_67_2013-06-28,1194.48095749039
43_67_2013-07-05,1133.14877467903
43_67_2013-07-12,1131.92270676196
43_67_2013-07-19,1052.00110492288
43_67_2013-07-26,1054.79808185031
43_71_2013-02-22,56.2219870183889
43_71_2013-03-15,44.3602032677529
43_71_2013-05-31,6.48864153491996
43_72_2012-11-02,168.041550879095
43_72_2012-11-09,217.779583621704
43_72_2012-11-16,150.270372644274
43_72_2012-11-23,160.189486291495
43_72_2012-11-30,167.621898722249
43_72_2012-12-07,198.928903475022
43_72_2012-12-14,522.621597740501
43_72_2012-12-21,329.763991553124
43_72_2012-12-28,185.433492695882
43_72_2013-01-04,203.447202304564
43_72_2013-01-11,165.462174389699
43_72_2013-01-18,223.886839482031
43_72_2013-01-25,311.5888169493
43_72_2013-02-01,237.018195573389
43_72_2013-02-08,275.582242968506
43_72_2013-02-15,253.311944526468
43_72_2013-02-22,306.087528104739
43_72_2013-03-01,255.468528620805
43_72_2013-03-08,251.446274531849
43_72_2013-03-15,335.943236634882
43_72_2013-03-22,317.330604586556
43_72_2013-03-29,210.812948479159
43_72_2013-04-05,188.755321515618
43_72_2013-04-12,248.25072839644
43_72_2013-04-19,201.272454834381
43_72_2013-04-26,211.821184463315
43_72_2013-05-03,185.762228541788
43_72_2013-05-10,199.919537094029
43_72_2013-05-17,188.778784936065
43_72_2013-05-24,156.961320442607
43_72_2013-05-31,179.746337424184
43_72_2013-06-07,152.031270693642
43_72_2013-06-14,416.902597650362
43_72_2013-06-21,113.818242353907
43_72_2013-06-28,125.747723776039
43_72_2013-07-05,171.29889743402
43_72_2013-07-12,144.363864175574
43_72_2013-07-19,166.327966493959
43_72_2013-07-26,165.492154286605
43_74_2012-11-02,787.100767948142
43_74_2012-11-09,749.763665403608
43_74_2012-11-16,716.443102699726
43_74_2012-11-23,934.965559088062
43_74_2012-11-30,706.001203114023
43_74_2012-12-07,702.988986742355
43_74_2012-12-14,698.952978354154
43_74_2012-12-21,869.920185523915
43_74_2012-12-28,716.062033205938
43_74_2013-01-04,826.001274472934
43_74_2013-01-11,764.184320222392
43_74_2013-01-18,691.673858839565
43_74_2013-01-25,827.700042907091
43_74_2013-02-01,765.304964339827
43_74_2013-02-08,729.359759361173
43_74_2013-02-15,744.759209635214
43_74_2013-02-22,810.833726828242
43_74_2013-03-01,769.646173819187
43_74_2013-03-08,792.788025209731
43_74_2013-03-15,810.826810642641
43_74_2013-03-22,779.555713904482
43_74_2013-03-29,871.882277984296
43_74_2013-04-05,769.359994260096
43_74_2013-04-12,769.264034441428
43_74_2013-04-19,810.749728021285
43_74_2013-04-26,778.005208376032
43_74_2013-05-03,771.550015831708
43_74_2013-05-10,752.318191173186
43_74_2013-05-17,631.378587507107
43_74_2013-05-24,861.79200711163
43_74_2013-05-31,893.046649953667
43_74_2013-06-07,918.984683458049
43_74_2013-06-14,906.39153777987
43_74_2013-06-21,865.041878765017
43_74_2013-06-28,812.525914735374
43_74_2013-07-05,749.354632219337
43_74_2013-07-12,914.278210165062
43_74_2013-07-19,792.914075111532
43_74_2013-07-26,888.180556469384
43_79_2012-11-02,14656.5089458782
43_79_2012-11-09,11552.6960826651
43_79_2012-11-16,10720.1845198342
43_79_2012-11-23,10778.3303178991
43_79_2012-11-30,13938.3325021991
43_79_2012-12-07,11717.8400689946
43_79_2012-12-14,11708.6919997554
43_79_2012-12-21,11072.5517748335
43_79_2012-12-28,10759.8250590647
43_79_2013-01-04,16457.2710779381
43_79_2013-01-11,13229.0019832774
43_79_2013-01-18,11730.9481761765
43_79_2013-01-25,11861.7962094031
43_79_2013-02-01,15768.0598245063
43_79_2013-02-08,12894.6632756347
43_79_2013-02-15,11129.8361429204
43_79_2013-02-22,10850.6447236473
43_79_2013-03-01,14285.6967968055
43_79_2013-03-08,12688.8127016459
43_79_2013-03-15,11349.881731883
43_79_2013-03-22,10715.7584475534
43_79_2013-03-29,11460.881600464
43_79_2013-04-05,14569.8295891609
43_79_2013-04-12,10597.1343255238
43_79_2013-04-19,11069.5275737915
43_79_2013-04-26,10702.4568969337
43_79_2013-05-03,15690.2713062586
43_79_2013-05-10,11778.8586553736
43_79_2013-05-17,11104.3088801188
43_79_2013-05-24,10934.9637449397
43_79_2013-05-31,12803.275826528
43_79_2013-06-07,13519.8069750008
43_79_2013-06-14,12007.0747651804
43_79_2013-06-21,11350.6821911042
43_79_2013-06-28,11282.6797874342
43_79_2013-07-05,14917.2255546313
43_79_2013-07-12,12500.4579230697
43_79_2013-07-19,11623.722655179
43_79_2013-07-26,11043.1256284342
43_80_2012-11-02,17663.2151528952
43_80_2012-11-09,18478.5354692092
43_80_2012-11-16,18524.2330883019
43_80_2012-11-23,14686.0874809709
43_80_2012-11-30,15325.3931470624
43_80_2012-12-07,17687.7770833467
43_80_2012-12-14,14519.5722841935
43_80_2012-12-21,17071.8807856533
43_80_2012-12-28,12037.6592464322
43_80_2013-01-04,16688.8022438372
43_80_2013-01-11,16951.8719398359
43_80_2013-01-18,17845.6646912683
43_80_2013-01-25,17264.2729562349
43_80_2013-02-01,18157.1083026997
43_80_2013-02-08,18426.4376351006
43_80_2013-02-15,17545.8497580313
43_80_2013-02-22,17308.3129024881
43_80_2013-03-01,17952.0660381954
43_80_2013-03-08,18041.285826366
43_80_2013-03-15,17251.8641687209
43_80_2013-03-22,16672.7367153748
43_80_2013-03-29,17578.5806147784
43_80_2013-04-05,17389.3504106187
43_80_2013-04-12,17256.3038300708
43_80_2013-04-19,18451.1223575537
43_80_2013-04-26,17774.6529355329
43_80_2013-05-03,18884.4913877561
43_80_2013-05-10,18525.569380229
43_80_2013-05-17,17500.4666381021
43_80_2013-05-24,17746.0100929676
43_80_2013-05-31,17388.5022329992
43_80_2013-06-07,17662.1899458844
43_80_2013-06-14,17719.6687261592
43_80_2013-06-21,16573.8765353033
43_80_2013-06-28,16685.568215602
43_80_2013-07-05,17180.5789194993
43_80_2013-07-12,15099.1979927405
43_80_2013-07-19,14015.1730506552
43_80_2013-07-26,13311.3869029952
43_81_2012-11-02,19324.8565220935
43_81_2012-11-09,19741.0540150803
43_81_2012-11-16,19405.7490572246
43_81_2012-11-23,21591.1358611362
43_81_2012-11-30,19418.9206795122
43_81_2012-12-07,20549.434191726
43_81_2012-12-14,19312.0640761494
43_81_2012-12-21,19546.3458016697
43_81_2012-12-28,15047.9223334254
43_81_2013-01-04,20917.4321797066
43_81_2013-01-11,21002.2852195516
43_81_2013-01-18,20874.8618020248
43_81_2013-01-25,20095.3869161005
43_81_2013-02-01,20731.9605795264
43_81_2013-02-08,19345.6053582083
43_81_2013-02-15,18052.0359668247
43_81_2013-02-22,18296.2507959909
43_81_2013-03-01,18317.03440428
43_81_2013-03-08,19110.3516475952
43_81_2013-03-15,19582.4549015078
43_81_2013-03-22,18523.8174591005
43_81_2013-03-29,18672.3321940289
43_81_2013-04-05,19587.3023049611
43_81_2013-04-12,19925.478702713
43_81_2013-04-19,19583.7066238105
43_81_2013-04-26,18738.1887223077
43_81_2013-05-03,19283.4425947188
43_81_2013-05-10,19459.972595113
43_81_2013-05-17,19752.1396747362
43_81_2013-05-24,18663.4872892612
43_81_2013-05-31,19902.6427820666
43_81_2013-06-07,20300.2469110607
43_81_2013-06-14,20548.5196728145
43_81_2013-06-21,19305.116506548
